BASIN,LOCATION,RIVMILE,COLL_DATE,COLLECT,Replicate,MACRO_GENSPECIES,INDIV,,LALDR
1,LMADI,Sand,7/27/2011,1,1,Dicrotendipes sp.,6,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Gomphus sp.,1,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Helobdella stagnalis,2,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Hyalella sp.,5,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Hydroptila sp.,10,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Koenikea sp.,2,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Labrundinia sp.,1,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Lebertia sp.,5,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Neumania sp.,5,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Oecetis sp.,1,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Paratendipes sp.,1,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Physella sp.,2,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Polypedilum halterale gr.,12,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Polypedilum sp.,2,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Procladius sp.,10,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Pseudochironomus sp.,6,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Stenonema femoratum,19,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Stylaria lacustris,2,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Tanytarsus sp.,3,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Undet. Tubificidae w/ cap. setae,7,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Undet. Tubificidae w/o cap. setae,13,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Undetermined Chironominae,20,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Undetermined Coenagrionidae,2,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Undetermined Corduliidae,8,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Undetermined Hydrobiidae,1,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Undetermined Lumbriculidae,1,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Undetermined Naididae,1,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Undetermined Tanypodinae,8,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Undetermined Tanytarsini,6,,LMARI
1,LMADI,Sand,7/27/2011,1,1,Undetermined Turbellaria,1,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Ablabesmyia aspera,1,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Ablabesmyia rhamphe,6,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Arrenurus sp.,2,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Bezzia sp.,3,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Caenis sp.,5,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Chironomus sp.,26,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Chrysops sp.,3,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Cladopelma sp.,4,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Dicrotendipes modestus,21,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Dubiraphia sp.,2,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Endochironomus sp.,15,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Helobdella sp.,5,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Hyalella sp.,1,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Labrundinia sp.,2,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Lauterborniella agrayloides,3,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Lebertia sp.,1,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Nematoda,2,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Neumania sp.,2,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Oecetis sp.,1,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Paratanytarsus sp.,1,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Pisidium sp.,1,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Polypedilum halterale gr.,4,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Procladius sp.,4,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Pseudochironomus sp.,1,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Tanytarsus sp.,11,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Undet. Tubificidae w/ cap. setae,2,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Undet. Tubificidae w/o cap. setae,4,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Undetermined Ceratopogonidae,1,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Undetermined Coenagrionidae,2,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Undetermined Corduliidae,3,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Undetermined Hydrobiidae,9,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Undetermined Hydroptilidae,1,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Undetermined Planorbidae,2,,LMARI
1,LMADI,Ponar,7/1/2011,1,1,Zavreliella marmorata,3,,LMARI
1,LMARI,Composite,5/24/2016,1,1,Caecidotea racovitzai,98,,LMARI
1,LMARI,Composite,5/24/2016,1,1,Caenis sp.,27,,LMARI
1,LMARI,Composite,5/24/2016,1,1,Chaoborus sp.,1,,LMARI
1,LMARI,Composite,5/24/2016,1,1,Crangonyx sp.,4,,LMARI
1,LMARI,Composite,5/24/2016,1,1,Enallagma sp.,1,,LMARI
1,LMARI,Composite,5/24/2016,1,1,Eurylophella sp.,1,,LMARI
1,LMARI,Composite,5/24/2016,1,1,Hyalella azteca,2,,LMARI
1,LMARI,Composite,5/24/2016,1,1,Polycentropus sp.,1,,LMARI
1,LMARI,Composite,5/24/2016,1,1,Stenacron sp.,1,,LMARI
1,LMARI,Composite,5/24/2016,1,1,Stenonema femoratum,1,,LMARI
1,LMARI,Composite,5/24/2016,1,1,Undetermined Ceratopogonidae,1,,LMARI
1,LMARI,Composite,5/24/2016,1,1,Undetermined Chironomidae,143,,LMARI
1,LMARI,Composite,5/24/2016,1,1,Undetermined Hydrobiidae,2,,LMARI
1,LMARI,Composite,5/24/2016,1,1,Undetermined Oligochaeta,21,,LMARI
1,LMARI,Composite,5/24/2016,1,1,Undetermined Pisidiidae,2,,LMARI
1,LMARI,Composite,5/24/2016,1,1,Undetermined Turbellaria,4,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Brachycercus sp.,6,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Caecidotea sp.,24,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Caenis sp.,45,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Chironomus sp.,1,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Cladotanytarsus sp.,85,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Crangonyx sp.,12,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Cryptochironomus sp.,8,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Ectopria sp.,3,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Endochironomus subtendens,1,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Glyptotendipes sp.,22,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Hyalella sp.,2,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Microtendipes pedellus gr.,1,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Mystacides sepulchralis,5,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Pisidium sp.,2,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Polypedilum halterale gr.,1,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Procladius sp.,3,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Procloeon sp.,1,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Psephenus herricki,1,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Pseudochironomus sp.,4,,LMARI
1,LMARI,Cobble,7/30/2010,1,1,Stenochironomus sp.,1,,LMGSD
1,LMARI,Cobble,7/30/2010,1,1,Stenonema femoratum,9,,LMGSD
1,LMARI,Cobble,7/30/2010,1,1,Stylaria lacustris,2,,LMGSD
1,LMARI,Cobble,7/30/2010,1,1,Tanytarsus sp.,32,,LMGSD
1,LMARI,Cobble,7/30/2010,1,1,Undet. Tubificidae w/o cap. setae,9,,LMGSD
1,LMARI,Cobble,7/30/2010,1,1,Undetermined Chironomidae,3,,LMGSD
1,LMARI,Cobble,7/30/2010,1,1,Undetermined Hydrobiidae,2,,LMGSD
1,LMARI,Cobble,7/30/2010,1,1,Undetermined Lumbriculidae,2,,LMGSD
1,LMARI,Muck,7/30/2010,1,1,Ablabesmyia peleensis,2,,LMGSD
1,LMARI,Muck,7/30/2010,1,1,Arrenurus sp.,8,,LMGSD
1,LMARI,Muck,7/30/2010,1,1,Bezzia sp.,1,,LMGSD
1,LMARI,Muck,7/30/2010,1,1,Caecidotea sp.,13,,LMGSD
1,LMARI,Muck,7/30/2010,1,1,Caenis sp.,15,,LMGSD
1,LMARI,Muck,7/30/2010,1,1,Callibaetis sp.,4,,LMGSD
1,LMARI,Muck,7/30/2010,1,1,Cladopelma sp.,3,,LMGSD
1,LMARI,Muck,7/30/2010,1,1,Cladotanytarsus sp.,6,,LMGSD
1,LMARI,Muck,7/30/2010,1,1,Cryptochironomus sp.,1,,LMGSD
1,LMARI,Muck,7/30/2010,1,1,Dicrotendipes sp.,1,,LMGSD
1,LMARI,Muck,7/30/2010,1,1,Dineutus sp.,1,,LMGSD
1,LMARI,Muck,7/30/2010,1,1,Dubiraphia sp.,6,,LMGSD
1,LMARI,Muck,7/30/2010,1,1,Endochironomus subtendens,5,,LMILL
1,LMARI,Muck,7/30/2010,1,1,Gyraulus sp.,34,,LMILL
1,LMARI,Muck,7/30/2010,1,1,Hexagenia sp.,4,,LMILL
1,LMARI,Muck,7/30/2010,1,1,Hyalella sp.,22,,LMILL
1,LMARI,Muck,7/30/2010,1,1,Labrundinia sp.,2,,LMILL
1,LMARI,Muck,7/30/2010,1,1,Micromenetus dilatatus,2,,LMILL
1,LMARI,Muck,7/30/2010,1,1,Mystacides sepulchralis,3,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Nanocladius sp.,2,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Nectopsyche sp.,1,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Oecetis sp.,1,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Parachironomus sp.,1,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Parakiefferiella sp.,1,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Pisidium sp.,4,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Polypedilum illinoense,1,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Procladius sp.,14,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Procloeon sp.,1,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Stenonema femoratum,1,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Tanytarsus sp.,11,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Tribelos sp.,13,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Undet. Tubificidae w/ cap. setae,5,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Undetermined Aeshnidae,1,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Undetermined Coenagrionidae,3,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Undetermined Hydrobiidae,114,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Undetermined Libellulidae,1,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Undetermined Pionidae,1,,LMIRR
1,LMARI,Muck,7/30/2010,1,1,Undetermined Tanytarsini,3,,LMOON
1,LMARI,Muck,7/30/2010,1,1,Unionicola sp.,1,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Caecidotea communis,3,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Caecidotea sp.,19,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Caenis sp.,27,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Chironomus sp.,5,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Crangonyx sp.,1,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Dero sp.,1,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Endochironomus subtendens,4,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Haemonais waldvogeli,1,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Helobdella stagnalis,4,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Micromenetus dilatatus,2,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Mystacides sepulchralis,1,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Nais sp.,15,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Physella sp.,4,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Undet. Tubificidae w/o cap. setae,5,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Undetermined Hydrobiidae,72,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Undetermined Pionidae,1,,LMOON
1,LMARI,Woody Debris,7/30/2010,1,1,Undetermined Turbellaria,5,,LMOON
1,LMILL,Cobble,7/29/2008,1,1,Ablabesmyia mallochi,1,,LMOON
1,LMILL,Cobble,7/29/2008,1,1,Hyalella sp.,1,,LMOON
1,LMILL,Cobble,7/29/2008,1,1,Probezzia sp.,1,,LMOON
1,LMILL,Cobble,7/29/2008,1,1,Stenonema femoratum,7,,LMOON
1,LMILL,Cobble,7/29/2008,1,1,Thienemannimyia gr. spp.,2,,LMOON
1,LMILL,Cobble,7/29/2008,1,1,Undetermined Lumbriculidae,3,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Ablabesmyia janta,1,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Caecidotea sp.,44,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Dicrotendipes sp.,2,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Dubiraphia sp.,201,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Eurylophella sp.,14,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Hyalella sp.,20,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Mystacides sepulchralis,8,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Oecetis sp.,1,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Pisidium sp.,1,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Procladius sp.,2,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Pseudochironomus sp.,1,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Thienemannimyia gr. spp.,1,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Tribelos sp.,1,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Undet. Tubificidae w/o cap. setae,1,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Undetermined Coenagrionidae,1,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Undetermined Hydrobiidae,6,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Undetermined Lumbricina,3,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Undetermined Lumbriculidae,5,,LMOON
1,LMIRR,Cobble,9/24/2008,1,1,Undetermined Turbellaria,4,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Arrenurus sp.,3,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Caecidotea sp.,26,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Caenis sp.,17,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Centroptilum sp.,1,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Corynoneura sp.,6,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Crangonyx sp.,1,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Cricotopus sp.,3,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Dicrotendipes sp.,2,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Enallagma sp.,9,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Endochironomus subtendens,2,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Gyraulus deflectus,2,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Gyraulus sp.,8,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Helobdella stagnalis,3,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Hyalella sp.,141,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Ischnura sp.,1,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Lebertia sp.,1,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Lestes sp.,1,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Nais sp.,2,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Nanocladius sp.,12,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Parachironomus sp.,1,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Paratanytarsus sp.,1,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Physella sp.,2,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Pisidium sp.,1,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Polypedilum sp.,3,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Psectrocladius psilopterus gr.,6,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Psectrocladius vernalis,1,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Stylaria lacustris,3,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Tetragoneuria sp.,1,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Thienemannimyia gr. spp.,2,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Undet. Tubificidae w/ cap. setae,1,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Undet. Tubificidae w/o cap. setae,4,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Undetermined Coenagrionidae,2,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Undetermined Erpobdellidae,1,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Undetermined Hydrobiidae,32,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Undetermined Libellulidae,1,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Undetermined Pionidae,1,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Undetermined Tanypodinae,3,,LMOON
1,LMOON,Bedrock,9/21/2010,1,1,Valvata tricarinata,3,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Ablabesmyia annulata,2,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Ablabesmyia mallochi,7,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Caecidotea sp.,2,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Caenis sp.,3,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Centroptilum sp.,25,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Crangonyx sp.,7,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Cricotopus sylvestris gr.,3,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Dicrotendipes sp.,3,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Ectopria sp.,3,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Enallagma sp.,1,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Glyptotendipes sp.,1,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Gyraulus sp.,8,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Haemonais waldvogeli,6,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Hyalella sp.,27,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Hydroptila sp.,4,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Lebertia sp.,12,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Microtendipes pedellus gr.,1,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Nais sp.,3,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Nanocladius sp.,4,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Parachironomus sp.,1,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Polycentropus sp.,19,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Polypedilum illinoense,1,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Psephenus herricki,3,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Pseudochironomus sp.,45,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Stenacron interpunctatum,5,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Stenacron sp.,15,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Stenelmis sp.,1,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Stenonema femoratum,81,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Stylaria lacustris,3,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Undetermined Chironomidae,3,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Undetermined Coenagrionidae,1,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Undetermined Hydrobiidae,1,,LMOON
1,LMOON,Cobble,9/21/2010,1,1,Zavreliella marmorata,1,,LMOON
1,LMOON,Muck,9/21/2010,1,1,Ablabesmyia sp.,1,,LMOON
1,LMOON,Muck,9/21/2010,1,1,Agabus sp.,1,,LMOON
1,LMOON,Muck,9/21/2010,1,1,Amnicola sp.,28,,LMOON
1,LMOON,Muck,9/21/2010,1,1,Arrenurus sp.,4,,LMOON
1,LMOON,Muck,9/21/2010,1,1,Bezzia sp.,1,,LMOON
1,LMOON,Muck,9/21/2010,1,1,Caecidotea sp.,4,,LMOON
1,LMOON,Muck,9/21/2010,1,1,Caenis sp.,10,,LMOON
1,LMOON,Muck,9/21/2010,1,1,Enallagma sp.,16,,LMOON
1,LMOON,Muck,9/21/2010,1,1,Endochironomus sp.,3,,LMOON
1,LMOON,Muck,9/21/2010,1,1,Hyalella sp.,174,,LNASS
1,LMOON,Muck,9/21/2010,1,1,Hydroptila sp.,1,,LNASS
1,LMOON,Muck,9/21/2010,1,1,Leucorrhinia sp.,1,,LNASS
1,LMOON,Muck,9/21/2010,1,1,Nanocladius sp.,1,,LNASS
1,LMOON,Muck,9/21/2010,1,1,Paratanytarsus sp.,1,,LNASS
1,LMOON,Muck,9/21/2010,1,1,Promenetus exacuous,1,,LNASS
1,LMOON,Muck,9/21/2010,1,1,Psectrocladius vernalis,1,,LNASS
1,LMOON,Muck,9/21/2010,1,1,Pseudochironomus sp.,1,,LNASS
1,LMOON,Muck,9/21/2010,1,1,Thienemannimyia gr. spp.,1,,LNASS
1,LMOON,Muck,9/21/2010,1,1,Tribelos sp.,2,,LNASS
1,LMOON,Muck,9/21/2010,1,1,Undetermined Coenagrionidae,14,,LNASS
1,LMOON,Muck,9/21/2010,1,1,Undetermined Hydrobiidae,33,,LNASS
1,LMOON,Muck,9/21/2010,1,1,Undetermined Libellulidae,2,,LNASS
1,LMOON,Muck,9/21/2010,1,1,Undetermined Turbellaria,2,,LNASS
1,LMOON,Muck,9/21/2010,1,1,Unionicola sp.,1,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Amnicola sp.,8,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Arrenurus sp.,1,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Aulodrilus pigueti,26,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Chaoborus sp.,26,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Chironomus sp.,5,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Cladopelma sp.,1,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Dero digitata,16,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Dero sp.,1,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Dicrotendipes modestus,1,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Einfeldia natchitocheae,4,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Haemonais waldvogeli,2,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Helobdella stagnalis,1,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Labrundinia sp.,1,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Larsia sp.,3,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Limnesia sp.,1,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Nanocladius sp.,2,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Nematoda,6,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Ostracoda,1,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Parachironomus sp.,1,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Paratanytarsus sp.,3,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Polypedilum halterale gr.,13,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Procladius sp.,9,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Promenetus exacuous,1,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Sphaeromias sp.,5,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Undet. Tubificidae w/ cap. setae,2,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Undetermined Gastropoda,1,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Undetermined Pisidiidae,4,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Undetermined Turbellaria,2,,LNASS
1,LMOON,Ponar,7/1/2011,1,1,Valvata sp.,8,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Bezzia sp.,24,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Caecidotea communis,38,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Caecidotea sp.,52,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Caenis sp.,14,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Callibaetis sp.,1,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Enallagma sp.,3,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Hyalella azteca,86,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Neoplea sp.,3,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Oecetis sp.,3,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Orthotrichia sp.,8,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Oxyethira sp.,6,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Peltodytes sp.,1,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Placobdella montifera,3,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Polycentropus sp.,14,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Undetermined Ceratopogonidae,1,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Undetermined Chironomidae,31,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Undetermined Lepidoptera,2,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Undetermined Oligochaeta,12,,LNASS
1,LMGSD,Composite,6/28/2016,1,1,Undetermined Valvatidae,1,,LNASS
